map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
train_008,1,13,0,0,11,30,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_008,2,12,0,0,13,32,7,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_008,3,12,1,1,18,50,7,3,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_008,4,11,1,0,21,58,5,4,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,1,0,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_008,5,11,2,1,24,66,5,5,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_008,6,10,2,0,27,70,7,6,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
train_008,7,10,3,1,29,74,8,7,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
train_008,8,10,4,1,34,86,13,8,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
train_008,9,10,5,1,39,104,15,9,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
train_008,10,10,6,1,44,122,13,10,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train_008,11,9,6,0,48,136,12,11,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
train_008,12,8,6,0,51,142,14,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
train_008,13,7,6,0,55,152,14,13,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_008,14,7,7,1,58,158,14,14,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
train_008,15,6,7,0,60,162,15,15,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
train_008,16,5,7,0,65,174,19,16,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
train_008,17,4,7,0,70,192,21,17,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
train_008,18,3,7,0,75,210,22,18,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
train_008,19,2,7,0,79,224,19,19,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
train_008,20,1,7,0,79,224,19,20,3,4,0.48,0.48,-0.42000000000000004,0.48,10.0,-1,-1,-1,-1,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_008,21,1,6,3,82,234,18,21,3,3,0.48,-0.42000000000000004,0.48,10.48,10.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
train_009,0,14,0,4,8,16,6,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_009,1,13,0,0,11,26,7,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_009,2,12,0,0,14,36,7,2,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_009,3,12,1,1,19,54,6,3,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0
train_009,4,12,2,1,22,62,7,4,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
train_009,5,12,3,1,26,72,7,5,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
train_009,6,12,4,1,29,80,7,6,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_009,7,12,5,1,33,88,10,7,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
train_009,8,12,6,1,38,104,7,8,0,4,0.48,-3.0,0.48,-0.42000000000000004,10.0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
train_009,9,11,6,0,41,112,8,9,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,0,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_009,10,11,7,1,43,114,9,10,0,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,1,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
train_009,11,10,7,0,48,128,12,11,1,1,0.48,10.48,-0.42000000000000004,-3.0,10.0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,1
train_010,0,14,0,4,7,16,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_010,1,13,0,0,8,18,3,1,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,1,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_010,2,13,1,1,12,28,4,2,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,1,0,1,0,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_010,3,12,1,0,15,36,4,3,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,1,0,0,0,-1,1,0,1,0,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0
train_010,4,11,1,0,18,42,5,4,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,1,0,-1,1,0,1,0,-1,0,0,0,0
train_010,5,10,1,0,22,54,7,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,1,0,-1,1,0,1,0
train_010,6,9,1,0,26,68,6,6,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,1,0
train_010,7,8,1,0,28,74,5,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,1,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0
train_010,8,7,1,0,30,76,7,8,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,1,0,-1,0,0,1,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0
train_010,9,7,2,1,34,88,8,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_010,10,7,3,1,39,104,11,10,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
train_010,11,7,4,1,44,122,12,11,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
train_010,12,6,4,0,47,128,13,12,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_010,13,5,4,0,49,132,14,13,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
train_010,14,5,5,1,54,146,16,14,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_010,15,5,6,1,57,154,17,15,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
train_010,16,5,7,1,61,164,17,16,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
train_010,17,4,7,0,64,172,17,17,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
train_010,18,3,7,0,68,180,18,18,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
train_010,19,3,8,1,72,190,17,19,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
train_010,20,3,9,1,74,194,18,20,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
train_010,21,3,10,1,79,206,21,21,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
train_010,22,3,11,1,83,218,21,22,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
train_010,23,2,11,0,87,228,20,23,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
train_010,24,2,12,1,91,238,18,24,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0
train_010,25,2,13,1,91,238,18,25,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,1,0,0,-1,1,0,0,1,-1,0,0,0,2,-1,0,0,0,0,-1,1,0,1,0,-1
train_011,0,14,0,4,8,18,5,0,0,0,0.48,-3.0,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_011,1,13,0,0,11,28,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1
train_011,2,12,0,0,13,34,6,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_011,3,11,0,0,16,42,8,3,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_011,4,11,1,1,20,54,9,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0
train_011,5,10,1,0,23,64,9,5,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,1
train_011,6,10,2,1,28,78,12,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
train_011,7,10,3,1,32,90,14,7,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_011,8,10,4,1,37,106,16,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_011,9,10,5,1,41,118,18,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
train_011,10,10,6,1,45,130,18,10,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
train_011,11,9,6,0,49,144,15,11,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_011,12,9,7,1,53,152,18,12,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
train_011,13,9,8,1,57,164,19,13,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
train_011,14,9,9,1,60,174,18,14,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,1,1
train_011,15,9,10,1,64,182,19,15,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0
train_012,0,14,0,4,8,20,3,0,1,1,0.48,10.48,-3.0,-3.0,10.0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_013,0,14,0,4,9,24,6,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_013,1,13,0,0,12,34,7,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_013,2,12,0,0,15,44,7,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,3,11,0,0,18,54,7,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,4,10,0,0,20,58,8,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,5,9,0,0,23,66,10,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,6,8,0,0,26,76,11,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,7,7,0,0,29,86,10,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_013,8,6,0,0,31,90,11,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_013,9,5,0,0,34,98,13,9,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,10,4,0,0,37,108,14,10,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0
train_013,11,3,0,0,40,118,14,11,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_013,12,3,1,1,44,132,14,12,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,1
train_013,13,3,2,1,48,142,16,13,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train_013,14,3,3,1,51,148,18,14,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
train_013,15,3,4,1,55,158,20,15,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
train_013,16,3,5,1,59,168,22,16,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
train_013,17,3,6,1,63,180,22,17,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
train_013,18,3,7,1,66,186,23,18,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_013,19,3,8,1,69,192,25,19,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
train_013,20,3,9,1,73,202,27,20,0,0,10.48,-3.0,-3.0,-0.42000000000000004,10.0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
train_014,0,14,0,4,7,12,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_014,1,13,0,0,9,18,5,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_014,2,12,0,0,11,24,6,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,0,0
train_014,3,12,1,1,15,36,5,3,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,1,1,1,-1,0,0,0,0
train_014,4,11,1,0,19,48,5,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,1,1,1
train_014,5,10,1,0,22,58,5,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_014,6,9,1,0,26,70,5,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0
train_014,7,8,1,0,29,78,4,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0
train_014,8,7,1,0,31,82,4,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,1,0,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0
train_014,9,6,1,0,33,86,5,9,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,-1,1,2,1,0,-1,1,0,1,0,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,1
train_014,10,5,1,0,36,94,6,10,0,0,10.48,-3.0,-0.42000000000000004,-3.0,10.0,-1,1,0,0,0,-1,1,2,1,0,-1,1,0,1,0,-1,0,0,1,0,-1,0,0,0,0
train_015,0,14,0,4,8,18,5,0,1,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,1,14,1,1,11,28,6,1,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,2,14,2,1,14,38,6,2,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,3,14,3,1,16,44,6,3,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,4,14,4,1,19,52,6,4,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,5,14,5,1,21,56,7,5,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,6,14,6,1,23,60,7,6,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,7,14,7,1,24,62,7,7,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,8,14,8,1,27,68,10,8,1,4,-3.0,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_015,9,14,9,1,30,78,10,9,1,1,-3.0,10.48,-3.0,-0.42000000000000004,10.0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_016,0,14,0,4,9,24,5,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_016,1,13,0,0,11,30,6,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_016,2,12,0,0,14,38,8,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_016,3,12,1,1,19,56,9,3,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_016,4,11,1,0,23,70,9,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_016,5,10,1,0,26,80,10,5,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_016,6,9,1,0,30,92,11,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0
train_016,7,8,1,0,33,102,10,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_016,8,7,1,0,36,108,10,8,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,1,0,-1,1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_016,9,7,2,1,40,120,10,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_016,10,7,3,1,44,130,13,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
